OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
07/05/2022,05/02/2022,SO70083,383,21035,8,1,1
07/05/2022,29/01/2022,SO70083,490,21035,8,2,1
07/05/2022,28/03/2022,SO70062,480,17624,4,3,2
07/05/2022,08/01/2022,SO70062,356,17624,4,1,1
07/05/2022,27/03/2022,SO70062,537,17624,4,2,1
07/05/2022,13/02/2022,SO70058,485,13204,4,1,2
07/05/2022,13/02/2022,SO70058,483,13204,4,2,1
07/05/2022,28/02/2022,SO70070,480,15644,9,4,3
07/05/2022,15/01/2022,SO70070,529,15644,9,3,3
07/05/2022,01/04/2022,SO70070,539,15644,9,2,1
07/05/2022,24/01/2022,SO70070,580,15644,9,1,1
07/05/2022,07/03/2022,SO70066,488,19438,8,2,1
07/05/2022,09/01/2022,SO70066,579,19438,8,1,1
07/05/2022,06/03/2022,SO70016,480,26828,7,4,2
07/05/2022,07/02/2022,SO70016,529,26828,7,2,2
07/05/2022,21/03/2022,SO70016,539,26828,7,3,2
07/05/2022,23/01/2022,SO70016,581,26828,7,1,1
07/05/2022,15/03/2022,SO70049,477,16766,4,1,2
07/05/2022,30/01/2022,SO70023,485,18216,9,1,2
07/05/2022,12/01/2022,SO70023,484,18216,9,2,1
07/05/2022,30/03/2022,SO70029,528,12852,8,2,2
07/05/2022,22/01/2022,SO70029,356,12852,8,1,1
07/05/2022,20/01/2022,SO70029,480,12852,8,4,1
07/05/2022,28/02/2022,SO70029,537,12852,8,3,1
07/05/2022,21/01/2022,SO70041,536,23202,1,1,2
07/05/2022,23/03/2022,SO70041,480,23202,1,2,1
07/05/2022,22/02/2022,SO70048,477,20083,4,1,2
07/05/2022,17/02/2022,SO70048,220,20083,4,2,1
07/05/2022,17/01/2022,SO70050,480,20760,6,2,2
07/05/2022,30/03/2022,SO70050,528,20760,6,1,2
07/05/2022,25/02/2022,SO70046,477,18456,4,1,2
07/05/2022,17/04/2022,SO70046,484,18456,4,2,2
07/05/2022,11/03/2022,SO70075,477,15725,9,3,2
07/05/2022,07/02/2022,SO70075,478,15725,9,2,2
07/05/2022,20/02/2022,SO70075,215,15725,9,4,1
07/05/2022,16/02/2022,SO70075,362,15725,9,1,1
07/05/2022,20/01/2022,SO70086,220,12129,8,2,1
07/05/2022,28/02/2022,SO70086,564,12129,8,1,1
07/05/2022,21/02/2022,SO70039,530,26813,4,1,3
07/05/2022,21/01/2022,SO70039,541,26813,4,2,2
07/05/2022,24/01/2022,SO70039,462,26813,4,3,1
07/05/2022,02/04/2022,SO70054,475,16579,10,1,1
08/05/2022,19/04/2022,SO70144,478,13154,1,3,2
08/05/2022,14/03/2022,SO70144,362,13154,1,1,1
08/05/2022,13/01/2022,SO70144,477,13154,1,2,1
08/05/2022,24/01/2022,SO70119,480,16131,4,2,2
08/05/2022,05/04/2022,SO70119,528,16131,4,1,2
08/05/2022,03/04/2022,SO70119,486,16131,4,3,1
08/05/2022,16/04/2022,SO70124,529,21094,7,2,2
08/05/2022,27/01/2022,SO70124,538,21094,7,1,2
08/05/2022,02/04/2022,SO70124,214,21094,7,3,1
08/05/2022,29/03/2022,SO70153,356,15722,9,1,1
08/05/2022,27/01/2022,SO70153,464,15722,9,2,1
08/05/2022,18/04/2022,SO70153,487,15722,9,3,1
08/05/2022,08/04/2022,SO70143,485,19705,6,2,2
08/05/2022,18/01/2022,SO70143,352,19705,6,1,1
08/05/2022,31/01/2022,SO70154,541,26234,4,2,1
08/05/2022,25/01/2022,SO70154,560,26234,4,1,1
08/05/2022,14/01/2022,SO70135,478,17623,4,3,2
08/05/2022,03/02/2022,SO70135,362,17623,4,1,1
08/05/2022,24/02/2022,SO70135,485,17623,4,2,1
08/05/2022,18/01/2022,SO70150,538,25918,9,2,2
08/05/2022,29/01/2022,SO70150,605,25918,9,1,1
08/05/2022,15/01/2022,SO70111,480,12972,6,3,3
08/05/2022,13/03/2022,SO70111,528,12972,6,2,2
08/05/2022,19/01/2022,SO70111,536,12972,6,1,2
08/05/2022,13/03/2022,SO70113,477,14658,6,2,2
08/05/2022,14/03/2022,SO70113,484,14658,6,3,2
08/05/2022,22/02/2022,SO70113,478,14658,6,1,1
08/05/2022,20/02/2022,SO70092,535,13982,9,1,2
08/05/2022,14/04/2022,SO70121,223,16591,10,2,2
08/05/2022,31/01/2022,SO70121,474,16591,10,1,1
08/05/2022,13/01/2022,SO70121,491,16591,10,3,1
08/05/2022,26/01/2022,SO70129,466,12426,4,4,3
08/05/2022,18/03/2022,SO70129,528,12426,4,2,2
08/05/2022,06/04/2022,SO70129,220,12426,4,3,1
08/05/2022,12/04/2022,SO70129,537,12426,4,1,1
08/05/2022,01/04/2022,SO70162,480,16565,8,4,3
08/05/2022,18/04/2022,SO70162,530,16565,8,2,2
08/05/2022,24/01/2022,SO70162,541,16565,8,3,2
08/05/2022,19/02/2022,SO70162,575,16565,8,1,1
08/05/2022,20/04/2022,SO70134,528,18075,4,2,3
08/05/2022,08/02/2022,SO70134,214,18075,4,4,1
08/05/2022,08/03/2022,SO70134,352,18075,4,1,1
08/05/2022,06/04/2022,SO70134,537,18075,4,3,1
08/05/2022,02/02/2022,SO70102,539,28970,1,2,2
08/05/2022,10/03/2022,SO70102,220,28970,1,3,1
08/05/2022,20/04/2022,SO70102,529,28970,1,1,1
08/05/2022,28/01/2022,SO70131,591,16138,4,1,1
08/05/2022,01/02/2022,SO70139,223,13057,4,3,2
08/05/2022,11/02/2022,SO70139,226,13057,4,4,1
08/05/2022,27/03/2022,SO70139,474,13057,4,2,1
08/05/2022,16/03/2022,SO70139,587,13057,4,1,1
08/05/2022,18/02/2022,SO70089,484,21947,9,2,3
08/05/2022,01/03/2022,SO70089,377,21947,9,1,1
08/05/2022,11/02/2022,SO70137,528,17544,1,3,2
08/05/2022,28/02/2022,SO70137,354,17544,1,1,1
08/05/2022,27/02/2022,SO70137,537,17544,1,2,1
08/05/2022,25/02/2022,SO70138,475,15290,1,2,1
08/05/2022,07/02/2022,SO70138,490,15290,1,3,1
08/05/2022,23/02/2022,SO70138,590,15290,1,1,1
08/05/2022,01/04/2022,SO70155,223,23860,1,1,2
08/05/2022,13/04/2022,SO70155,605,23860,1,2,1
08/05/2022,13/03/2022,SO70115,476,18879,4,1,1
08/05/2022,20/03/2022,SO70146,577,11496,10,1,1
08/05/2022,02/03/2022,SO70116,477,17490,4,1,3
08/05/2022,16/04/2022,SO70116,484,17490,4,2,2
08/05/2022,17/04/2022,SO70103,480,11223,6,1,2
08/05/2022,10/01/2022,SO70158,466,21711,4,2,2
08/05/2022,16/04/2022,SO70158,214,21711,4,3,1
08/05/2022,01/04/2022,SO70158,387,21711,4,1,1
08/05/2022,21/02/2022,SO70117,477,17469,4,1,2
08/05/2022,15/02/2022,SO70117,480,17469,4,2,1
08/05/2022,06/02/2022,SO70145,478,17176,4,2,3
08/05/2022,28/02/2022,SO70145,477,17176,4,3,2
08/05/2022,16/01/2022,SO70145,220,17176,4,4,1
08/05/2022,07/02/2022,SO70145,356,17176,4,1,1
08/05/2022,16/01/2022,SO70133,354,20182,6,1,1
08/05/2022,01/04/2022,SO70133,487,20182,6,2,1
08/05/2022,28/01/2022,SO70120,528,15898,1,1,3
08/05/2022,14/04/2022,SO70120,480,15898,1,2,2
08/05/2022,07/03/2022,SO70163,223,11033,9,3,2
08/05/2022,19/04/2022,SO70163,477,11033,9,4,2
08/05/2022,18/04/2022,SO70163,479,11033,9,2,2
08/05/2022,23/04/2022,SO70163,585,11033,9,1,1
08/05/2022,08/04/2022,SO70156,214,23584,1,2,1
08/05/2022,12/03/2022,SO70156,604,23584,1,1,1
08/05/2022,27/02/2022,SO70126,528,11787,4,2,2
08/05/2022,28/02/2022,SO70126,215,11787,4,3,1
08/05/2022,12/03/2022,SO70126,537,11787,4,1,1
08/05/2022,08/02/2022,SO70157,584,23506,4,1,1
08/05/2022,05/02/2022,SO70109,480,25874,1,2,2
08/05/2022,30/01/2022,SO70109,540,25874,1,1,1
08/05/2022,04/02/2022,SO70148,484,22180,9,2,2
08/05/2022,15/02/2022,SO70148,375,22180,9,1,1
08/05/2022,31/01/2022,SO70125,466,26366,8,2,2
08/05/2022,10/02/2022,SO70125,529,26366,8,1,2
08/05/2022,14/02/2022,SO70125,538,26366,8,3,2
08/05/2022,27/03/2022,SO70118,477,17146,4,1,2
08/05/2022,03/04/2022,SO70118,215,17146,4,2,1
08/05/2022,19/03/2022,SO70128,528,12119,4,2,2
08/05/2022,17/01/2022,SO70128,480,12119,4,3,1
08/05/2022,16/01/2022,SO70128,537,12119,4,1,1
08/05/2022,09/01/2022,SO70090,484,12144,1,1,2
08/05/2022,02/02/2022,SO70091,539,17228,9,1,3
08/05/2022,07/04/2022,SO70091,480,17228,9,2,1
08/05/2022,26/01/2022,SO70127,480,12093,4,2,2
08/05/2022,10/02/2022,SO70127,537,12093,4,1,1
08/05/2022,26/02/2022,SO70112,480,19200,6,3,2
08/05/2022,17/02/2022,SO70112,528,19200,6,1,2
08/05/2022,04/02/2022,SO70112,536,19200,6,2,2
08/05/2022,16/02/2022,SO70161,584,13265,8,1,1
08/05/2022,08/02/2022,SO70094,528,20619,9,1,2
08/05/2022,24/02/2022,SO70094,214,20619,9,3,1
08/05/2022,07/03/2022,SO70094,537,20619,9,2,1
08/05/2022,08/04/2022,SO70096,474,27147,9,1,1
08/05/2022,22/04/2022,SO70096,488,27147,9,2,1
08/05/2022,16/03/2022,SO70136,358,17543,4,1,1
08/05/2022,04/02/2022,SO70136,483,17543,4,2,1
08/05/2022,31/03/2022,SO70147,235,17834,7,2,1
08/05/2022,26/02/2022,SO70147,585,17834,7,1,1
08/05/2022,06/02/2022,SO70132,478,16123,6,2,3
08/05/2022,20/02/2022,SO70132,487,16123,6,3,1
08/05/2022,18/02/2022,SO70132,592,16123,6,1,1
08/05/2022,01/02/2022,SO70097,478,29296,9,1,3
08/05/2022,15/03/2022,SO70097,214,29296,9,3,1
08/05/2022,16/02/2022,SO70097,477,29296,9,2,1
08/05/2022,06/04/2022,SO70123,223,28451,10,1,2
08/05/2022,15/04/2022,SO70123,538,28451,10,2,2
08/05/2022,25/02/2022,SO70142,485,20375,6,2,2
08/05/2022,21/04/2022,SO70142,226,20375,6,3,1
08/05/2022,31/01/2022,SO70142,360,20375,6,1,1
08/05/2022,26/03/2022,SO70141,478,18225,1,5,3
08/05/2022,10/02/2022,SO70141,477,18225,1,4,2
08/05/2022,01/03/2022,SO70141,528,18225,1,2,2
08/05/2022,01/04/2022,SO70141,362,18225,1,1,1
08/05/2022,08/02/2022,SO70141,537,18225,1,3,1
08/05/2022,06/02/2022,SO70093,485,19088,9,1,2
08/05/2022,18/01/2022,SO70099,491,11805,4,1,1
08/05/2022,13/03/2022,SO70108,480,26648,4,2,3
08/05/2022,28/03/2022,SO70108,535,26648,4,1,2
08/05/2022,21/01/2022,SO70107,480,26039,1,2,2
08/05/2022,30/03/2022,SO70107,535,26039,1,1,2
08/05/2022,10/04/2022,SO70165,214,25944,9,2,1
08/05/2022,02/04/2022,SO70165,606,25944,9,1,1
08/05/2022,29/03/2022,SO70151,484,17294,9,2,1
08/05/2022,18/04/2022,SO70151,589,17294,9,1,1
08/05/2022,14/04/2022,SO70104,530,11331,6,1,3
08/05/2022,28/02/2022,SO70104,480,11331,6,2,2
08/05/2022,11/02/2022,SO70159,235,21599,1,2,1
08/05/2022,22/01/2022,SO70159,385,21599,1,1,1
08/05/2022,09/01/2022,SO70110,528,23194,4,2,2
08/05/2022,14/01/2022,SO70110,536,23194,4,1,2
08/05/2022,14/03/2022,SO70110,215,23194,4,3,1
08/05/2022,15/03/2022,SO70122,214,16578,8,3,1
08/05/2022,18/04/2022,SO70122,528,16578,8,2,1
08/05/2022,21/02/2022,SO70122,537,16578,8,1,1
08/05/2022,09/01/2022,SO70100,223,12099,1,1,2
08/05/2022,28/01/2022,SO70130,528,14022,1,2,2
08/05/2022,21/02/2022,SO70130,220,14022,1,4,1
08/05/2022,20/01/2022,SO70130,471,14022,1,5,1
08/05/2022,17/02/2022,SO70130,535,14022,1,3,1
08/05/2022,29/03/2022,SO70130,598,14022,1,1,1
08/05/2022,10/02/2022,SO70095,484,20223,9,4,2
08/05/2022,28/03/2022,SO70095,529,20223,9,1,2
08/05/2022,10/03/2022,SO70095,538,20223,9,2,2
08/05/2022,02/04/2022,SO70095,487,20223,9,3,1
08/05/2022,12/01/2022,SO70149,215,22909,9,2,1
08/05/2022,17/01/2022,SO70149,223,22909,9,4,1
08/05/2022,19/03/2022,SO70149,489,22909,9,3,1
08/05/2022,18/01/2022,SO70149,582,22909,9,1,1
08/05/2022,10/01/2022,SO70101,529,28965,1,2,3
10/05/2022,17/02/2022,SO70301,564,27574,4,1,1
10/05/2022,31/03/2022,SO70303,220,27920,4,2,1
10/05/2022,13/01/2022,SO70303,575,27920,4,1,1
10/05/2022,23/03/2022,SO70261,539,28800,4,1,2
10/05/2022,19/04/2022,SO70280,538,27827,10,2,2
10/05/2022,14/01/2022,SO70280,529,27827,10,1,1
10/05/2022,11/03/2022,SO70300,530,24284,6,3,3
10/05/2022,21/04/2022,SO70300,480,24284,6,4,2
10/05/2022,18/02/2022,SO70300,484,24284,6,5,2
10/05/2022,13/02/2022,SO70300,541,24284,6,2,1
10/05/2022,18/04/2022,SO70300,578,24284,6,1,1
10/05/2022,04/04/2022,SO70276,480,23362,6,2,2
10/05/2022,21/02/2022,SO70276,528,23362,6,1,2
10/05/2022,19/01/2022,SO70302,464,26001,1,4,2
10/05/2022,25/01/2022,SO70302,530,26001,1,3,2
10/05/2022,14/01/2022,SO70302,541,26001,1,2,2
10/05/2022,22/04/2022,SO70302,578,26001,1,1,1
10/05/2022,19/03/2022,SO70308,480,12292,10,3,2
10/05/2022,20/01/2022,SO70308,538,12292,10,2,2
10/05/2022,12/01/2022,SO70308,605,12292,10,1,1
10/05/2022,26/02/2022,SO70258,356,19298,8,1,1
10/05/2022,25/03/2022,SO70281,484,22454,10,2,2
10/05/2022,22/02/2022,SO70281,477,22454,10,1,1
10/05/2022,25/02/2022,SO70283,530,28920,8,1,2
10/05/2022,17/04/2022,SO70283,480,28920,8,2,1
10/05/2022,23/04/2022,SO70293,485,18353,1,2,2
10/05/2022,14/01/2022,SO70293,360,18353,1,1,1
10/05/2022,31/03/2022,SO70251,535,11148,9,2,3
13/05/2022,06/04/2022,SO70483,477,17180,1,1,2
13/05/2022,31/01/2022,SO70483,481,17180,1,3,1
13/05/2022,20/04/2022,SO70483,487,17180,1,2,1
13/05/2022,19/04/2022,SO70490,529,12367,10,1,2
13/05/2022,12/03/2022,SO70490,220,12367,10,3,1
13/05/2022,10/04/2022,SO70490,226,12367,10,4,1
13/05/2022,19/04/2022,SO70490,538,12367,10,2,1
13/05/2022,05/03/2022,SO70504,356,13165,4,1,1
14/05/2022,26/04/2022,SO70575,215,12210,10,2,1
14/05/2022,17/01/2022,SO70575,575,12210,10,1,1
14/05/2022,05/03/2022,SO70537,485,23247,4,3,2
14/05/2022,13/03/2022,SO70537,528,23247,4,2,2
14/05/2022,27/04/2022,SO70537,490,23247,4,4,1
14/05/2022,17/03/2022,SO70537,536,23247,4,1,1
14/05/2022,17/01/2022,SO70541,229,20363,4,2,1
14/05/2022,30/01/2022,SO70541,464,20363,4,3,1
14/05/2022,07/04/2022,SO70541,474,20363,4,1,1
14/05/2022,20/02/2022,SO70540,480,19541,6,2,2
14/05/2022,16/04/2022,SO70540,536,19541,6,1,2
14/05/2022,21/04/2022,SO70533,480,29125,1,2,2
14/05/2022,20/03/2022,SO70533,484,29125,1,3,2
14/05/2022,28/02/2022,SO70533,529,29125,1,1,2
14/05/2022,30/01/2022,SO70555,223,11566,7,2,2
14/05/2022,03/03/2022,SO70555,538,11566,7,1,2
14/05/2022,23/04/2022,SO70526,480,14213,9,2,2
14/05/2022,11/04/2022,SO70526,535,14213,9,1,2
14/05/2022,24/01/2022,SO70558,223,27805,7,2,2
14/05/2022,29/04/2022,SO70558,530,27805,7,1,2
14/05/2022,09/02/2022,SO70558,214,27805,7,3,1
14/05/2022,19/04/2022,SO70530,223,15666,7,4,2
14/05/2022,18/04/2022,SO70530,485,15666,7,2,2
14/05/2022,21/04/2022,SO70530,232,15666,7,3,1
14/05/2022,28/02/2022,SO70530,594,15666,7,1,1
14/05/2022,11/03/2022,SO70576,387,26436,9,1,1
14/05/2022,16/02/2022,SO70576,491,26436,9,2,1
14/05/2022,02/04/2022,SO70564,477,19982,4,3,2
14/05/2022,30/01/2022,SO70564,478,19982,4,2,2
14/05/2022,12/03/2022,SO70564,214,19982,4,4,1
14/05/2022,17/02/2022,SO70564,598,19982,4,1,1
14/05/2022,13/02/2022,SO70528,223,15426,9,1,2
14/05/2022,12/03/2022,SO70556,529,20935,7,1,2
14/05/2022,28/01/2022,SO70556,486,20935,7,2,1
14/05/2022,20/04/2022,SO70548,485,13459,4,1,2
14/05/2022,20/01/2022,SO70548,215,13459,4,2,1
14/05/2022,04/04/2022,SO70524,215,12125,8,2,1
14/05/2022,11/03/2022,SO70524,583,12125,8,1,1
14/05/2022,12/02/2022,SO70589,381,21015,8,1,1
14/05/2022,28/03/2022,SO70589,490,21015,8,2,1
14/05/2022,08/03/2022,SO70552,528,29378,7,2,2
14/05/2022,23/03/2022,SO70552,537,29378,7,1,1
14/05/2022,15/03/2022,SO70590,479,25486,8,2,2
14/05/2022,27/03/2022,SO70590,606,25486,8,1,1
14/05/2022,25/02/2022,SO70536,529,14561,6,2,2
14/05/2022,31/01/2022,SO70536,215,14561,6,3,1
14/05/2022,05/04/2022,SO70536,540,14561,6,1,1
14/05/2022,26/01/2022,SO70560,477,11518,1,3,2
14/05/2022,09/03/2022,SO70560,478,11518,1,4,2
14/05/2022,10/03/2022,SO70560,485,11518,1,2,2
14/05/2022,06/04/2022,SO70560,537,11518,1,1,1
14/05/2022,31/03/2022,SO70532,529,11161,4,1,2
14/05/2022,24/03/2022,SO70532,220,11161,4,2,1
14/05/2022,08/03/2022,SO70573,214,29362,8,2,1
14/05/2022,10/03/2022,SO70573,569,29362,8,1,1
14/05/2022,15/04/2022,SO70582,466,26016,4,4,2
14/05/2022,24/03/2022,SO70582,530,26016,4,3,2
14/05/2022,20/03/2022,SO70582,541,26016,4,2,2
14/05/2022,27/04/2022,SO70582,214,26016,4,5,1
14/05/2022,01/02/2022,SO70582,577,26016,4,1,1
14/05/2022,13/02/2022,SO70549,528,23487,6,1,2
14/05/2022,17/02/2022,SO70549,215,23487,6,2,1
14/05/2022,20/02/2022,SO70549,229,23487,6,3,1
14/05/2022,04/04/2022,SO70544,223,17588,1,1,2
14/05/2022,25/01/2022,SO70544,477,17588,1,2,2
14/05/2022,28/04/2022,SO70579,582,21983,9,1,1
14/05/2022,16/04/2022,SO70535,535,11223,6,1,3
14/05/2022,18/01/2022,SO70535,480,11223,6,2,2
14/05/2022,10/04/2022,SO70525,214,11287,6,1,1
14/05/2022,17/02/2022,SO70525,489,11287,6,2,1
14/05/2022,17/01/2022,SO70583,214,27573,4,2,1
14/05/2022,18/03/2022,SO70583,562,27573,4,1,1
14/05/2022,30/03/2022,SO70567,379,16366,6,1,1
14/05/2022,22/01/2022,SO70567,483,16366,6,2,1
14/05/2022,20/03/2022,SO70584,214,24979,1,2,1
14/05/2022,04/03/2022,SO70584,576,24979,1,1,1
14/05/2022,28/01/2022,SO70586,389,21798,1,1,1
14/05/2022,29/01/2022,SO70586,489,21798,1,2,1
14/05/2022,14/04/2022,SO70563,485,12786,4,1,2
14/05/2022,17/04/2022,SO70545,477,12166,6,1,2
14/05/2022,03/03/2022,SO70545,220,12166,6,2,1
14/05/2022,30/03/2022,SO70593,477,11029,9,3,2
14/05/2022,21/03/2022,SO70593,479,11029,9,2,2
14/05/2022,19/04/2022,SO70593,569,11029,9,1,1
14/05/2022,25/04/2022,SO70529,491,18466,9,1,1
14/05/2022,25/03/2022,SO70597,477,13082,9,3,2
14/05/2022,26/04/2022,SO70597,479,13082,9,2,2
14/05/2022,09/02/2022,SO70597,491,13082,9,4,1
14/05/2022,22/02/2022,SO70597,574,13082,9,1,1
14/05/2022,12/02/2022,SO70531,488,19286,8,2,1
14/05/2022,23/04/2022,SO70531,581,19286,8,1,1
14/05/2022,15/01/2022,SO70538,529,11869,6,2,3
14/05/2022,05/04/2022,SO70538,214,11869,6,3,1
14/05/2022,25/03/2022,SO70538,462,11869,6,4,1
14/05/2022,28/02/2022,SO70538,540,11869,6,1,1
14/05/2022,15/03/2022,SO70553,214,21109,8,2,1
14/05/2022,19/04/2022,SO70553,477,21109,8,1,1
14/05/2022,22/02/2022,SO70585,480,27668,1,4,3
14/05/2022,14/04/2022,SO70585,484,27668,1,5,2
14/05/2022,22/03/2022,SO70585,530,27668,1,2,2
14/05/2022,29/04/2022,SO70585,541,27668,1,3,2
14/05/2022,21/01/2022,SO70585,575,27668,1,1,1
14/05/2022,19/01/2022,SO70581,462,15733,9,5,2
14/05/2022,26/03/2022,SO70581,477,15733,9,2,2
14/05/2022,14/04/2022,SO70581,478,15733,9,3,2
14/05/2022,25/02/2022,SO70581,214,15733,9,4,1
14/05/2022,25/04/2022,SO70581,352,15733,9,1,1
14/05/2022,29/01/2022,SO70562,215,12412,4,4,1
14/05/2022,28/03/2022,SO70562,473,12412,4,3,1
14/05/2022,03/04/2022,SO70562,528,12412,4,2,1
14/05/2022,14/03/2022,SO70562,537,12412,4,1,1
14/05/2022,28/02/2022,SO70594,223,11039,9,4,2
14/05/2022,13/03/2022,SO70594,530,11039,9,3,2
14/05/2022,31/03/2022,SO70594,541,11039,9,2,2
14/05/2022,23/02/2022,SO70594,572,11039,9,1,1
14/05/2022,05/03/2022,SO70546,477,18910,1,1,2
14/05/2022,13/04/2022,SO70546,487,18910,1,2,1
14/05/2022,14/02/2022,SO70574,477,16205,7,3,2
14/05/2022,16/03/2022,SO70574,479,16205,7,2,2
14/05/2022,23/03/2022,SO70574,490,16205,7,4,1
14/05/2022,23/04/2022,SO70574,564,16205,7,1,1
14/05/2022,03/02/2022,SO70577,477,26148,9,3,2
14/05/2022,01/03/2022,SO70577,479,26148,9,2,2
14/05/2022,02/04/2022,SO70577,381,26148,9,1,1
14/05/2022,21/04/2022,SO70570,480,19661,6,4,2
14/05/2022,09/02/2022,SO70570,528,19661,6,2,2
14/05/2022,21/04/2022,SO70570,356,19661,6,1,1
14/05/2022,01/02/2022,SO70570,486,19661,6,5,1
14/05/2022,12/03/2022,SO70570,537,19661,6,3,1
14/05/2022,02/04/2022,SO70557,480,14692,10,3,2
14/05/2022,26/03/2022,SO70557,530,14692,10,2,2
14/05/2022,04/04/2022,SO70557,541,14692,10,1,2
14/05/2022,27/01/2022,SO70566,478,16150,4,2,2
14/05/2022,25/03/2022,SO70566,487,16150,4,3,1
14/05/2022,26/02/2022,SO70566,591,16150,4,1,1
14/05/2022,26/04/2022,SO70561,485,13175,6,3,2
14/05/2022,14/03/2022,SO70561,528,13175,6,2,2
14/05/2022,03/03/2022,SO70561,537,13175,6,1,1
14/05/2022,22/04/2022,SO70543,223,19810,4,2,2
14/05/2022,12/02/2022,SO70543,476,19810,4,1,1
14/05/2022,20/02/2022,SO70565,223,19990,4,2,2
14/05/2022,21/04/2022,SO70565,598,19990,4,1,1
14/05/2022,16/02/2022,SO70523,582,22599,10,1,1
14/05/2022,28/04/2022,SO70592,604,27162,10,1,1
14/05/2022,08/03/2022,SO70595,220,28098,9,2,1
14/05/2022,17/01/2022,SO70595,579,28098,9,1,1
14/05/2022,28/03/2022,SO70554,480,18001,8,3,2
14/05/2022,23/04/2022,SO70554,529,18001,8,2,2
14/05/2022,06/03/2022,SO70554,539,18001,8,1,2
14/05/2022,11/04/2022,SO70539,480,23068,4,3,2
14/05/2022,01/02/2022,SO70539,528,23068,4,1,2
14/05/2022,02/03/2022,SO70539,536,23068,4,2,2
14/05/2022,01/02/2022,SO70534,528,11331,6,1,2
14/05/2022,15/03/2022,SO70534,535,11331,6,2,2
14/05/2022,05/02/2022,SO70534,215,11331,6,3,1
14/05/2022,25/03/2022,SO70569,362,17007,4,1,1
14/05/2022,05/03/2022,SO70569,537,17007,4,2,1
14/05/2022,12/04/2022,SO70542,476,20362,1,1,1
14/05/2022,20/02/2022,SO70568,477,13851,6,4,2
14/05/2022,25/01/2022,SO70568,478,13851,6,3,2
14/05/2022,01/03/2022,SO70568,485,13851,6,2,2
14/05/2022,23/03/2022,SO70568,360,13851,6,1,1
14/05/2022,18/03/2022,SO70578,381,26753,9,1,1
14/05/2022,14/04/2022,SO70578,491,26753,9,2,1
14/05/2022,29/04/2022,SO70550,480,15698,8,3,2
14/05/2022,15/04/2022,SO70550,528,15698,8,2,2
14/05/2022,15/03/2022,SO70550,537,15698,8,1,1
14/05/2022,19/01/2022,SO70580,220,25718,9,2,1
14/05/2022,25/01/2022,SO70580,605,25718,9,1,1
14/05/2022,24/03/2022,SO70596,580,19255,7,1,1
14/05/2022,25/03/2022,SO70527,480,24228,9,2,2
14/05/2022,07/04/2022,SO70527,484,24228,9,3,2
14/05/2022,05/04/2022,SO70527,530,24228,9,1,2
14/05/2022,22/02/2022,SO70547,528,15286,1,1,2
14/05/2022,06/03/2022,SO70547,471,15286,1,2,1
14/05/2022,27/03/2022,SO70587,539,18654,4,2,2
14/05/2022,06/04/2022,SO70587,226,18654,4,3,1
14/05/2022,09/04/2022,SO70587,582,18654,4,1,1
14/05/2022,02/03/2022,SO70551,476,28550,7,1,1
14/05/2022,28/02/2022,SO70551,489,28550,7,2,1
14/05/2022,09/04/2022,SO70588,226,18606,1,2,1
14/05/2022,08/02/2022,SO70588,583,18606,1,1,1
14/05/2022,17/01/2022,SO70591,604,28427,10,1,1
14/05/2022,15/02/2022,SO70571,480,13709,6,3,2
14/05/2022,16/03/2022,SO70571,360,13709,6,1,1
14/05/2022,24/01/2022,SO70571,537,13709,6,2,1
15/05/2022,01/02/2022,SO70638,485,13397,1,4,3
15/05/2022,23/01/2022,SO70638,477,13397,1,6,2
15/05/2022,04/02/2022,SO70638,478,13397,1,5,2
15/05/2022,30/03/2022,SO70638,528,13397,1,3,2
15/05/2022,19/04/2022,SO70638,356,13397,1,1,1
15/05/2022,25/03/2022,SO70638,537,13397,1,2,1
15/05/2022,24/01/2022,SO70645,223,13579,8,3,2
15/05/2022,18/02/2022,SO70645,220,13579,8,2,1
15/05/2022,27/02/2022,SO70645,570,13579,8,1,1
15/05/2022,30/04/2022,SO70635,480,17645,10,2,3
15/05/2022,24/03/2022,SO70635,530,17645,10,1,2
15/05/2022,22/02/2022,SO70635,483,17645,10,3,1
15/05/2022,30/01/2022,SO70668,529,25528,8,3,2
15/05/2022,26/03/2022,SO70668,538,25528,8,2,2
15/05/2022,20/01/2022,SO70668,606,25528,8,1,1
15/05/2022,01/03/2022,SO70647,215,26764,9,2,1
15/05/2022,27/01/2022,SO70647,389,26764,9,1,1
15/05/2022,10/04/2022,SO70634,530,13837,8,1,2
15/05/2022,15/02/2022,SO70634,214,13837,8,2,1
15/05/2022,16/02/2022,SO70634,226,13837,8,3,1
15/05/2022,02/02/2022,SO70659,606,23850,1,1,1
15/05/2022,17/02/2022,SO70631,529,11566,7,2,2
15/05/2022,03/03/2022,SO70631,538,11566,7,1,2
15/05/2022,04/03/2022,SO70614,529,24319,1,1,2
15/05/2022,30/04/2022,SO70614,540,24319,1,2,1
15/05/2022,24/02/2022,SO70630,477,21032,8,1,2
15/05/2022,24/01/2022,SO70610,541,27278,4,1,2
15/05/2022,25/03/2022,SO70621,223,28608,6,1,2
15/05/2022,16/04/2022,SO70621,475,28608,6,2,1
15/05/2022,02/02/2022,SO70619,478,14282,6,1,2
